TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Break and Enter Commercial,2022,3,23,13,37,10XX E BROADWAY AVE,Mount Pleasant,493947.3834,5456638.568
Break and Enter Commercial,2022,6,29,3,5,10XX E BROADWAY AVE,Mount Pleasant,494074.1104,5456636.8066
Break and Enter Commercial,2022,1,11,3,44,12XX E 12TH AVE,Mount Pleasant,494348.9159,5456325.7816
Break and Enter Commercial,2022,4,10,17,55,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Break and Enter Commercial,2022,9,4,17,55,16XX ONTARIO ST,Mount Pleasant,492386.2184,5457585.0253
Break and Enter Commercial,2022,8,10,15,14,16XX PULLMAN PORTER ST,Mount Pleasant,492478.4343,5457602.1552
Break and Enter Commercial,2022,5,8,21,42,16XX QUEBEC ST,Mount Pleasant,492543.2664,5457594.3932
Break and Enter Commercial,2022,7,22,10,16,16XX QUEBEC ST,Mount Pleasant,492588.7135,5457658.0048
Break and Enter Commercial,2022,2,24,5,46,17XX COLUMBIA ST,Mount Pleasant,492045.6385,5457490.5823
Break and Enter Commercial,2022,1,21,5,30,17XX COOK ST,Mount Pleasant,491985.4188,5457397.3966
Break and Enter Commercial,2022,6,3,21,41,17XX MAIN ST,Mount Pleasant,492684.1313,5457387.5631
Break and Enter Commercial,2022,6,17,17,0,17XX MAIN ST,Mount Pleasant,492684.1313,5457387.5631
Break and Enter Commercial,2022,2,23,13,0,17XX MANITOBA ST,Mount Pleasant,492238.4309,5457413.6786
Break and Enter Commercial,2022,3,8,8,0,17XX MANITOBA ST,Mount Pleasant,492238.4309,5457413.6786
Break and Enter Commercial,2022,4,29,21,9,17XX MANITOBA ST,Mount Pleasant,492238.4309,5457413.6786
Break and Enter Commercial,2022,5,3,17,0,17XX MANITOBA ST,Mount Pleasant,492238.4309,5457413.6786
Break and Enter Commercial,2022,5,20,13,8,17XX MANITOBA ST,Mount Pleasant,492238.4309,5457413.6786
Break and Enter Commercial,2022,6,13,5,45,17XX MANITOBA ST,Mount Pleasant,492247.3322,5457445.3997
Break and Enter Commercial,2022,1,2,6,47,17XX ONTARIO ST,Mount Pleasant,492391.6645,5457401.8466
Break and Enter Commercial,2022,1,27,1,49,17XX ONTARIO ST,Mount Pleasant,492391.7761,5457408.0355
Break and Enter Commercial,2022,1,14,10,6,17XX QUEBEC ST,Mount Pleasant,492523.5785,5457415.4789
Break and Enter Commercial,2022,4,22,20,18,17XX QUEBEC ST,Mount Pleasant,492523.5785,5457415.4789
Break and Enter Commercial,2022,7,8,1,15,18XX ONTARIO ST,Mount Pleasant,492390.5242,5457357.1543
Break and Enter Commercial,2022,3,30,11,16,19XX MAIN ST,Mount Pleasant,492675.0328,5457225.1096
Break and Enter Commercial,2022,2,1,5,0,1X E 5TH AVE,Mount Pleasant,492407.6073,5457090.7237
Break and Enter Commercial,2022,5,5,17,0,1X E 5TH AVE,Mount Pleasant,492407.6073,5457090.7237
Break and Enter Commercial,2022,10,24,1,0,1X W BROADWAY AVE,Mount Pleasant,492340.0396,5456696.0797
Break and Enter Commercial,2022,1,4,4,42,1X W BROADWAY AVE,Mount Pleasant,492343.0137,5456705.1434
Break and Enter Commercial,2022,9,3,16,6,1XX ATHLETES WAY,Mount Pleasant,492086.2662,5457657.1064
Break and Enter Commercial,2022,6,17,6,48,1XX E 11TH AVE,Mount Pleasant,492594.4364,5456484.875
Break and Enter Commercial,2022,1,4,22,0,1XX E 2ND AVE,Mount Pleasant,492641.5675,5457373.8013
Break and Enter Commercial,2022,3,25,12,27,1XX E 2ND AVE,Mount Pleasant,492641.5675,5457373.8013
Break and Enter Commercial,2022,4,26,21,50,1XX E 2ND AVE,Mount Pleasant,492641.5675,5457373.8013
Break and Enter Commercial,2022,8,11,4,0,1XX E 2ND AVE,Mount Pleasant,492641.5675,5457373.8013
Break and Enter Commercial,2022,9,4,5,0,1XX E 2ND AVE,Mount Pleasant,492641.5675,5457373.8013
Break and Enter Commercial,2022,3,27,11,48,1XX E 3RD AVE,Mount Pleasant,492541.153,5457285.0652
Break and Enter Commercial,2022,9,30,4,0,1XX E 3RD AVE,Mount Pleasant,492584.8559,5457284.6155
Break and Enter Commercial,2022,6,26,7,37,1XX E 3RD AVE,Mount Pleasant,492590.2246,5457275.4158
Break and Enter Commercial,2022,8,9,5,0,1XX E 3RD AVE,Mount Pleasant,492646.9926,5457283.9766
Break and Enter Commercial,2022,4,24,10,44,1XX E 6TH AVE,Mount Pleasant,492641.961,5456971.2791
Break and Enter Commercial,2022,8,20,11,58,1XX E 6TH AVE,Mount Pleasant,492641.961,5456971.2791
Break and Enter Commercial,2022,8,20,23,30,1XX E 6TH AVE,Mount Pleasant,492641.961,5456971.2791
Break and Enter Commercial,2022,5,15,20,0,1XX E 8TH AVE,Mount Pleasant,492551.3084,5456782.8553
Break and Enter Commercial,2022,6,5,3,47,1XX E 8TH AVE,Mount Pleasant,492551.6304,5456782.8458
Break and Enter Commercial,2022,2,2,0,0,1XX E BROADWAY AVE,Mount Pleasant,492521.2571,5456698.3698
Break and Enter Commercial,2022,6,15,17,0,1XX E BROADWAY AVE,Mount Pleasant,492523.5502,5456689.1222
Break and Enter Commercial,2022,9,4,9,3,1XX E BROADWAY AVE,Mount Pleasant,492547.998,5456697.2546
Break and Enter Commercial,2022,8,30,5,51,1XX E BROADWAY AVE,Mount Pleasant,492574.9098,5456696.1321
Break and Enter Commercial,2022,9,12,3,8,1XX E BROADWAY AVE,Mount Pleasant,492574.9098,5456696.1321
Break and Enter Commercial,2022,8,5,2,0,1XX SWITCHMEN ST,Mount Pleasant,492580.0037,5457601.6111
Break and Enter Commercial,2022,8,9,5,0,1XX SWITCHMEN ST,Mount Pleasant,492580.0037,5457601.6111
Break and Enter Commercial,2022,7,6,22,17,1XX SWITCHMEN ST,Mount Pleasant,492655.4138,5457580.2552
Break and Enter Commercial,2022,2,4,1,41,1XX W 2ND AVE,Mount Pleasant,492084.0056,5457404.4503
Break and Enter Commercial,2022,1,25,4,38,1XX W 2ND AVE,Mount Pleasant,492186.0698,5457402.1218
Break and Enter Commercial,2022,7,7,18,15,1XX W 3RD AVE,Mount Pleasant,492195.8875,5457289.2546
Break and Enter Commercial,2022,10,12,20,8,1XX W 3RD AVE,Mount Pleasant,492195.8875,5457289.2546
Break and Enter Commercial,2022,10,16,11,59,1XX W 3RD AVE,Mount Pleasant,492195.8875,5457289.2546
Break and Enter Commercial,2022,9,8,22,30,1XX W 4TH AVE,Mount Pleasant,492136.5682,5457186.5082
Break and Enter Commercial,2022,4,12,5,20,1XX W 6TH AVE,Mount Pleasant,492227.5948,5456992.6017
Break and Enter Commercial,2022,10,13,14,42,1XX W 8TH AVE,Mount Pleasant,492182.5683,5456784.2497
Break and Enter Commercial,2022,2,17,3,30,1XX WALTER HARDWICK AVE,Mount Pleasant,492192.1174,5457576.8386
Break and Enter Commercial,2022,2,27,16,30,20XX MANITOBA ST,Mount Pleasant,492243.8299,5457179.486
Break and Enter Commercial,2022,4,8,11,21,23XX CLARK DR,Mount Pleasant,494356.8164,5456798.6715
Break and Enter Commercial,2022,4,7,5,56,23XX MAIN ST,Mount Pleasant,492646.8671,5456840.1396
Break and Enter Commercial,2022,2,10,8,14,24XX COLUMBIA ST,Mount Pleasant,492030.2603,5456778.662
Break and Enter Commercial,2022,2,16,16,39,24XX MAIN ST,Mount Pleasant,492644.7214,5456749.5725
Break and Enter Commercial,2022,8,30,6,20,24XX MAIN ST,Mount Pleasant,492665.74,5456751.0154
Break and Enter Commercial,2022,3,27,6,18,24XX MAIN ST,Mount Pleasant,492665.9783,5456761.4717
Break and Enter Commercial,2022,3,23,21,53,24XX ST CATHERINES ST,Mount Pleasant,493794.1565,5456716.1698
Break and Enter Commercial,2022,2,25,11,54,25XX FRASER ST,Mount Pleasant,493519.2337,5456628.786
Break and Enter Commercial,2022,4,1,3,52,25XX GUELPH ST,Mount Pleasant,493095.8031,5456620.2233
Break and Enter Commercial,2022,9,19,10,27,25XX ONTARIO ST,Mount Pleasant,492372.4168,5456656.0198
Break and Enter Commercial,2022,4,12,12,33,25XX QUEBEC ST,Mount Pleasant,492503.9191,5456681.418
Break and Enter Commercial,2022,7,23,20,56,25XX WATSON ST,Mount Pleasant,492707.759,5456674.9031
Break and Enter Commercial,2022,10,11,0,0,26XX ALBERTA ST,Mount Pleasant,491918.3644,5456582.3655
Break and Enter Commercial,2022,8,30,6,15,27XX MAIN ST,Mount Pleasant,492636.3398,5456461.8363
Break and Enter Commercial,2022,10,16,9,51,27XX MAIN ST,Mount Pleasant,492658.0027,5456475.0433
Break and Enter Commercial,2022,5,15,4,53,28XX MAIN ST,Mount Pleasant,492647.9539,5456299.0111
Break and Enter Commercial,2022,9,11,10,46,29XX MAIN ST,Mount Pleasant,492637.6715,5456237.8605
Break and Enter Commercial,2022,3,13,6,44,29XX MAIN ST,Mount Pleasant,492638.013,5456257.2885
Break and Enter Commercial,2022,5,25,2,0,2XX E 11TH AVE,Mount Pleasant,492841.7294,5456479.5849
Break and Enter Commercial,2022,9,4,1,40,2XX E 16TH AVE,Mount Pleasant,492697.636,5455987.3722
Break and Enter Commercial,2022,10,18,3,46,2XX E 4TH AVE,Mount Pleasant,492713.9807,5457171.7844
Break and Enter Commercial,2022,8,7,6,4,2XX E BROADWAY AVE,Mount Pleasant,492727.5779,5456689.2651
Break and Enter Commercial,2022,1,28,5,0,2XX KINGSWAY AVE,Mount Pleasant,492873.9836,5456510.8841
Break and Enter Commercial,2022,4,22,23,7,2XX W 1ST AVE,Mount Pleasant,491848.05,5457376.2194
Break and Enter Commercial,2022,7,13,4,8,2XX W 1ST AVE,Mount Pleasant,491871.3304,5457419.8614
Break and Enter Commercial,2022,6,1,14,26,2XX W 1ST AVE,Mount Pleasant,492008.8677,5457518.481
Break and Enter Commercial,2022,8,19,18,30,2XX W 6TH AVE,Mount Pleasant,492014.0376,5456988.8839
Break and Enter Commercial,2022,4,15,5,34,2XX W 8TH AVE,Mount Pleasant,492007.7486,5456798.4686
Break and Enter Commercial,2022,3,28,3,5,2XX W BROADWAY AVE,Mount Pleasant,492008.6996,5456717.319
Break and Enter Commercial,2022,6,11,22,0,30XX ALBERTA ST,Mount Pleasant,491919.409,5456123.5758
Break and Enter Commercial,2022,5,4,18,0,30XX GLEN DR,Mount Pleasant,494075.5368,5456073.5461
Break and Enter Commercial,2022,3,19,18,32,3X E BROADWAY AVE,Mount Pleasant,492416.2109,5456702.5449
Break and Enter Commercial,2022,6,24,7,27,3XX E 10TH AVE,Mount Pleasant,492972.2143,5456575.2681
Break and Enter Commercial,2022,10,3,7,45,3XX E 11TH AVE,Mount Pleasant,492916.2222,5456487.0574
Break and Enter Commercial,2022,9,23,17,0,3XX E 14TH AVE,Mount Pleasant,492951.3578,5456174.5342
Break and Enter Commercial,2022,9,8,8,15,3XX E 16TH AVE,Mount Pleasant,492928.9905,5455982.3515
Break and Enter Commercial,2022,4,21,0,0,3XX E 1ST AVE,Mount Pleasant,492920.9327,5457284.765
Break and Enter Commercial,2022,3,18,19,11,3XX E 2ND AVE,Mount Pleasant,492889.0916,5457203.0805
Break and Enter Commercial,2022,10,18,2,24,3XX E 2ND AVE,Mount Pleasant,493033.419,5457058.2043
Break and Enter Commercial,2022,3,6,3,20,3XX E 5TH AVE,Mount Pleasant,492883.3977,5457065.2258
Break and Enter Commercial,2022,8,12,13,57,3XX E 6TH AVE,Mount Pleasant,492863.5987,5456974.7036
Break and Enter Commercial,2022,7,19,7,30,3XX E 7TH AVE,Mount Pleasant,492903.1187,5456865.5122
Break and Enter Commercial,2022,8,15,22,0,3XX E 8TH AVE,Mount Pleasant,492844.7774,5456765.2991
Break and Enter Commercial,2022,4,15,5,2,3XX E 8TH AVE,Mount Pleasant,492953.0275,5456762.1517
Break and Enter Commercial,2022,1,2,1,55,3XX W 10TH AVE,Mount Pleasant,491887.1982,5456603.5963
Break and Enter Commercial,2022,10,9,0,0,3XX W 12TH AVE,Mount Pleasant,491911.3093,5456410.429
Break and Enter Commercial,2022,3,13,23,0,3XX W 1ST AVE,Mount Pleasant,491735.3322,5457291.7416
Break and Enter Commercial,2022,7,25,5,27,4X W 7TH AVE,Mount Pleasant,492314.7953,5456890.222
Break and Enter Commercial,2022,8,30,18,45,4XX E 8TH AVE,Mount Pleasant,493146.4309,5456744.2963
Break and Enter Commercial,2022,8,3,19,28,4XX E BROADWAY AVE,Mount Pleasant,493181.4004,5456647.3232
Break and Enter Commercial,2022,7,1,8,30,4XX W 6TH AVE,Mount Pleasant,491732.4783,5457008.6453
Break and Enter Commercial,2022,9,21,5,59,4XX W 8TH AVE,Mount Pleasant,491673.8107,5456811.6893
Break and Enter Commercial,2022,2,24,11,32,4XX W 8TH AVE,Mount Pleasant,491677.6737,5456800.7892
Break and Enter Commercial,2022,6,6,18,38,4XX W 8TH AVE,Mount Pleasant,491743.5799,5456797.2622
Break and Enter Commercial,2022,1,23,10,30,4XX W BROADWAY AVE,Mount Pleasant,491732.3445,5456724.7398
Break and Enter Commercial,2022,4,20,21,45,5X E 2ND AVE,Mount Pleasant,492469.1725,5457380.4639
Break and Enter Commercial,2022,2,7,15,30,5X W 2ND AVE,Mount Pleasant,492308.5833,5457389.9299
Break and Enter Commercial,2022,2,3,6,44,5XX E 15TH AVE,Mount Pleasant,493199.3407,5456069.4157
Break and Enter Commercial,2022,1,31,6,43,5XX E 15TH AVE,Mount Pleasant,493264.3249,5456055.9086
Break and Enter Commercial,2022,2,15,2,45,5XX E 15TH AVE,Mount Pleasant,493265.883,5456055.7869
Break and Enter Commercial,2022,5,14,1,22,5XX E 15TH AVE,Mount Pleasant,493265.883,5456055.7869
Break and Enter Commercial,2022,2,6,10,28,5XX E 6TH AVE,Mount Pleasant,493308.4787,5456952.2442
Break and Enter Commercial,2022,5,4,22,0,5XX E 7TH AVE,Mount Pleasant,493303.3527,5456843.1619
Break and Enter Commercial,2022,7,5,15,23,5XX E 8TH AVE,Mount Pleasant,493311.2161,5456751.2221
Break and Enter Commercial,2022,7,9,16,30,5XX E 8TH AVE,Mount Pleasant,493311.2161,5456751.2221
Break and Enter Commercial,2022,5,27,3,0,5XX E 8TH AVE,Mount Pleasant,493337.6081,5456750.8786
Break and Enter Commercial,2022,5,29,4,0,5XX E 8TH AVE,Mount Pleasant,493337.6081,5456750.8786
Break and Enter Commercial,2022,2,23,2,30,5XX E BROADWAY AVE,Mount Pleasant,493306.0313,5456636.6004
Break and Enter Commercial,2022,2,27,15,15,5XX E BROADWAY AVE,Mount Pleasant,493306.0313,5456636.6004
Break and Enter Commercial,2022,7,2,1,39,5XX E BROADWAY AVE,Mount Pleasant,493306.0313,5456636.6004
Break and Enter Commercial,2022,8,28,10,12,5XX E BROADWAY AVE,Mount Pleasant,493306.0313,5456636.6004
Break and Enter Commercial,2022,10,25,3,8,5XX E BROADWAY AVE,Mount Pleasant,493306.0313,5456636.6004
Break and Enter Commercial,2022,2,17,4,0,6X W 5TH AVE,Mount Pleasant,492283.9342,5457084.9912
Break and Enter Commercial,2022,1,15,12,0,6X W 6TH AVE,Mount Pleasant,492287.1848,5456990.7419
Break and Enter Commercial,2022,7,18,9,30,6XX E BROADWAY AVE,Mount Pleasant,493420.0038,5456635.3117
Break and Enter Commercial,2022,9,28,16,40,6XX E BROADWAY AVE,Mount Pleasant,493500.0088,5456643.8356
Break and Enter Commercial,2022,7,10,2,45,6XX KINGSWAY AVE,Mount Pleasant,493347.5854,5456072.3917
Break and Enter Commercial,2022,2,4,1,58,7X E BROADWAY AVE,Mount Pleasant,492475.2988,5456700.2116
Break and Enter Commercial,2022,1,26,21,0,7X KINGSWAY AVE,Mount Pleasant,492743.6224,5456734.0832
Break and Enter Commercial,2022,4,6,6,0,7X KINGSWAY AVE,Mount Pleasant,492743.6224,5456734.0832
Break and Enter Commercial,2022,9,19,3,47,7X W BROADWAY AVE,Mount Pleasant,492264.2573,5456707.3688
Break and Enter Commercial,2022,4,19,2,30,7XX E 6TH AVE,Mount Pleasant,493536.4707,5456948.1098
Break and Enter Commercial,2022,10,6,3,32,7XX E BROADWAY AVE,Mount Pleasant,493578.7945,5456633.8991
Break and Enter Commercial,2022,8,20,8,53,7XX E BROADWAY AVE,Mount Pleasant,493646.8397,5456642.3233
Break and Enter Commercial,2022,8,3,22,54,7XX GREAT NORTHERN WAY,Mount Pleasant,493623.0715,5457072.4218
Break and Enter Commercial,2022,7,6,3,50,7XX KINGSWAY AVE,Mount Pleasant,493470.0245,5455998.5406
Break and Enter Commercial,2022,7,25,0,0,7XX KINGSWAY AVE,Mount Pleasant,493470.0245,5455998.5406
Break and Enter Commercial,2022,10,12,21,10,7XX KINGSWAY AVE,Mount Pleasant,493470.0245,5455998.5406
Break and Enter Commercial,2022,6,5,3,45,8X E BROADWAY AVE,Mount Pleasant,492491.0529,5456690.4384
Break and Enter Commercial,2022,10,11,16,27,8X W 1ST AVE,Mount Pleasant,492257.9714,5457491.6459
Break and Enter Commercial,2022,6,12,4,38,8X W 2ND AVE,Mount Pleasant,492259.7877,5457400.3768
Break and Enter Commercial,2022,9,17,6,19,8X W 2ND AVE,Mount Pleasant,492259.7877,5457400.3768
Break and Enter Commercial,2022,6,16,18,0,8XX E 6TH AVE,Mount Pleasant,493665.0963,5456946.149
Break and Enter Commercial,2022,9,20,1,0,8XX E 8TH AVE,Mount Pleasant,493673.7301,5456737.1118
Break and Enter Commercial,2022,1,30,4,54,8XX E 8TH AVE,Mount Pleasant,493695.4435,5456745.9556
Break and Enter Commercial,2022,3,20,5,5,8XX E 8TH AVE,Mount Pleasant,493695.4435,5456745.9556
Break and Enter Commercial,2022,3,18,20,33,8XX E 8TH AVE,Mount Pleasant,493696.8784,5456745.9353
Break and Enter Commercial,2022,1,7,10,40,9X E 1ST AVE,Mount Pleasant,492513.0093,5457498.9219
Break and Enter Commercial,2022,4,8,4,14,9XX E 8TH AVE,Mount Pleasant,493862.822,5456734.4899
Break and Enter Commercial,2022,3,25,15,0,CROWE ST / W 1ST AVE,Mount Pleasant,491828.5025,5457367.65
Break and Enter Commercial,2022,3,6,2,38,X ATHLETES WAY,Mount Pleasant,492388.4557,5457648.476
Break and Enter Commercial,2022,6,3,6,40,X E 2ND AVE,Mount Pleasant,492398.8947,5457383.2928
Break and Enter Commercial,2022,1,29,17,0,X W BROADWAY AVE,Mount Pleasant,492353.8766,5456704.8364
Break and Enter Residential/Other,2022,10,10,7,18,10XX E 14TH AVE,Mount Pleasant,493940.5067,5456129.073
Break and Enter Residential/Other,2022,9,7,7,56,11XX E 10TH AVE,Mount Pleasant,494121.4687,5456518.7354
Break and Enter Residential/Other,2022,7,28,7,0,11XX E BROADWAY AVE,Mount Pleasant,494159.2861,5456635.6216
Break and Enter Residential/Other,2022,1,7,0,0,16XX QUEBEC ST,Mount Pleasant,492562.1852,5457582.0706
Break and Enter Residential/Other,2022,9,3,16,0,17XX COLUMBIA ST,Mount Pleasant,492045.7034,5457494.3988
Break and Enter Residential/Other,2022,8,25,10,0,17XX ONTARIO ST,Mount Pleasant,492391.7761,5457408.0355
Break and Enter Residential/Other,2022,2,25,2,59,1X ATHLETES WAY,Mount Pleasant,492375.3106,5457639.7008
Break and Enter Residential/Other,2022,1,25,17,50,1X E 11TH AVE,Mount Pleasant,492379.1418,5456489.079
Break and Enter Residential/Other,2022,10,6,16,8,1X W BROADWAY AVE,Mount Pleasant,492351.1609,5456704.9131
Break and Enter Residential/Other,2022,3,12,12,0,1XX W 12TH AVE,Mount Pleasant,492123.8699,5456405.8613
Break and Enter Residential/Other,2022,7,16,17,28,1XX W 12TH AVE,Mount Pleasant,492195.5173,5456395.6343
Break and Enter Residential/Other,2022,4,30,0,0,1XX W 1ST AVE,Mount Pleasant,492084.7888,5457519.4679
Break and Enter Residential/Other,2022,6,7,7,50,1XX W 1ST AVE,Mount Pleasant,492182.6667,5457516.3878
Break and Enter Residential/Other,2022,10,16,2,54,1XX W 4TH AVE,Mount Pleasant,492213.88,5457184.6532
Break and Enter Residential/Other,2022,6,24,10,0,21XX CAROLINA ST,Mount Pleasant,493383.6129,5457005.4457
Break and Enter Residential/Other,2022,9,24,17,20,22XX PRINCE ALBERT ST,Mount Pleasant,493665.0538,5456907.0515
Break and Enter Residential/Other,2022,1,29,22,27,23XX GUELPH ST,Mount Pleasant,493100.212,5456862.9266
Break and Enter Residential/Other,2022,7,16,0,1,26XX GLEN DR,Mount Pleasant,494080.8018,5456478.3932
Break and Enter Residential/Other,2022,2,21,2,30,27XX MANITOBA ST,Mount Pleasant,492212.1352,5456426.0151
Break and Enter Residential/Other,2022,7,5,21,0,28XX FRASER ST,Mount Pleasant,493514.5373,5456242.9653
Break and Enter Residential/Other,2022,6,1,12,0,28XX PRINCE ALBERT ST,Mount Pleasant,493649.4964,5456291.5846
Break and Enter Residential/Other,2022,4,22,11,0,2XX E 11TH AVE,Mount Pleasant,492841.7294,5456479.5849
Break and Enter Residential/Other,2022,4,1,18,0,2XX E 14TH AVE,Mount Pleasant,492730.147,5456179.6562
Break and Enter Residential/Other,2022,6,10,19,18,2XX KINGSWAY AVE,Mount Pleasant,492830.8604,5456576.8412
Break and Enter Residential/Other,2022,1,26,5,2,2XX KINGSWAY AVE,Mount Pleasant,492831.2378,5456576.2594
Break and Enter Residential/Other,2022,5,3,10,1,30XX ALBERTA ST,Mount Pleasant,491919.7189,5456204.4732
Break and Enter Residential/Other,2022,4,1,23,54,31XX PRINCE EDWARD ST,Mount Pleasant,492985.6054,5456027.0073
Break and Enter Residential/Other,2022,4,1,21,0,3XX E 14TH AVE,Mount Pleasant,492893.8313,5456185.0348
Break and Enter Residential/Other,2022,2,24,15,30,3XX E 14TH AVE,Mount Pleasant,492927.7362,5456175.0902
Break and Enter Residential/Other,2022,1,18,16,55,3XX E 5TH AVE,Mount Pleasant,492914.1908,5457064.4386
Break and Enter Residential/Other,2022,4,1,10,0,3XX E 7TH AVE,Mount Pleasant,492865.4192,5456865.9522
Break and Enter Residential/Other,2022,7,28,23,30,3XX E 7TH AVE,Mount Pleasant,492876.7291,5456865.8202
Break and Enter Residential/Other,2022,3,13,4,0,3XX W 10TH AVE,Mount Pleasant,491820.8992,5456614.5947
Break and Enter Residential/Other,2022,6,10,3,20,3XX W 11TH AVE,Mount Pleasant,491881.1767,5456512.151
Break and Enter Residential/Other,2022,8,10,17,0,3XX W 14TH AVE,Mount Pleasant,491823.2191,5456224.7625
Break and Enter Residential/Other,2022,1,13,22,45,4X W 12TH AVE,Mount Pleasant,492290.5612,5456391.3006
Break and Enter Residential/Other,2022,8,9,0,0,4XX E 10TH AVE,Mount Pleasant,493224.1047,5456539.8457
Break and Enter Residential/Other,2022,7,3,2,46,4XX E 15TH AVE,Mount Pleasant,493099.8783,5456066.9998
Break and Enter Residential/Other,2022,8,27,14,0,4XX E 5TH AVE,Mount Pleasant,493120.5864,5457045.8907
Break and Enter Residential/Other,2022,7,11,10,30,4XX E 6TH AVE,Mount Pleasant,493144.7085,5456953.4677
Break and Enter Residential/Other,2022,10,24,10,8,4XX W 13TH AVE,Mount Pleasant,491715.1282,5456296.8028
Break and Enter Residential/Other,2022,10,21,0,0,4XX W 13TH AVE,Mount Pleasant,491717.8695,5456296.7147
Break and Enter Residential/Other,2022,4,15,19,0,5XX E 10TH AVE,Mount Pleasant,493297.9067,5456530.762
Break and Enter Residential/Other,2022,7,11,9,26,5XX E 12TH AVE,Mount Pleasant,493299.4654,5456331.9193
Break and Enter Residential/Other,2022,3,25,11,0,5XX E 6TH AVE,Mount Pleasant,493247.8677,5456952.529
Break and Enter Residential/Other,2022,3,9,19,0,5XX E 6TH AVE,Mount Pleasant,493308.3775,5456943.1009
Break and Enter Residential/Other,2022,7,22,0,0,5XX E 6TH AVE,Mount Pleasant,493308.3775,5456943.1009
Break and Enter Residential/Other,2022,7,9,19,30,5XX E 8TH AVE,Mount Pleasant,493330.2913,5456741.829
Break and Enter Residential/Other,2022,5,7,20,0,6XX E 11TH AVE,Mount Pleasant,493395.0338,5456429.1804
Break and Enter Residential/Other,2022,6,7,14,49,6XX E 11TH AVE,Mount Pleasant,493395.0338,5456429.1804
Break and Enter Residential/Other,2022,5,30,1,54,6XX E 6TH AVE,Mount Pleasant,493382.9591,5456942.6649
Break and Enter Residential/Other,2022,3,30,12,0,6XX E 6TH AVE,Mount Pleasant,493468.88,5456949.6434
Break and Enter Residential/Other,2022,9,2,20,0,6XX E 8TH AVE,Mount Pleasant,493395.6581,5456749.8676
Break and Enter Residential/Other,2022,10,4,19,53,8XX E 13TH AVE,Mount Pleasant,493685.621,5456225.3498
Break and Enter Residential/Other,2022,3,19,4,30,8XX E 13TH AVE,Mount Pleasant,493690.9416,5456225.2848
Break and Enter Residential/Other,2022,4,22,21,30,8XX E 7TH AVE,Mount Pleasant,493704.6066,5456837.6899
Break and Enter Residential/Other,2022,4,9,21,44,8XX E 7TH AVE,Mount Pleasant,493734.4998,5456846.4167
Break and Enter Residential/Other,2022,3,19,19,0,9XX E 10TH AVE,Mount Pleasant,493824.168,5456522.158
Break and Enter Residential/Other,2022,7,13,21,53,9XX E 10TH AVE,Mount Pleasant,493897.3867,5456520.7142
Break and Enter Residential/Other,2022,1,7,13,54,X ATHLETES WAY,Mount Pleasant,492386.3148,5457648.5346
Homicide,2022,6,2,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Homicide,2022,5,1,0,0,OFFSET TO PROTECT PRIVACY,Mount Pleasant,0.0,0.0
Mischief,2022,9,17,3,0,10XX E 10TH AVE,Mount Pleasant,494002.9363,5456528.4102
Mischief,2022,5,18,21,0,10XX E 12TH AVE,Mount Pleasant,493957.4525,5456323.6339
Mischief,2022,4,13,0,0,11XX E BROADWAY AVE,Mount Pleasant,494129.2655,5456626.8944
Mischief,2022,7,16,0,1,11XX E BROADWAY AVE,Mount Pleasant,494129.2655,5456626.8944
Mischief,2022,2,4,17,0,12XX E 14TH AVE,Mount Pleasant,494256.5293,5456116.7346
Mischief,2022,4,20,1,0,12XX E 7TH AVE,Mount Pleasant,494230.8503,5456839.5049
Mischief,2022,10,26,1,20,12XX E 7TH AVE,Mount Pleasant,494230.8503,5456839.5049
Mischief,2022,4,1,9,5,12XX E 7TH AVE,Mount Pleasant,494285.2755,5456838.7178
Mischief,2022,10,5,9,58,12XX E 8TH AVE,Mount Pleasant,494297.8195,5456728.736
Mischief,2022,4,10,17,55,14XX QUEBEC ST,Mount Pleasant,492586.2532,5457734.6766
Mischief,2022,8,25,22,0,15XX CAMBIE ST,Mount Pleasant,491651.8072,5457599.3064
Mischief,2022,2,21,2,57,15XX MAIN ST,Mount Pleasant,492697.8332,5457658.4092
Mischief,2022,3,12,9,30,15XX MAIN ST,Mount Pleasant,492697.8332,5457658.4092
Mischief,2022,4,3,5,32,15XX MAIN ST,Mount Pleasant,492697.8332,5457658.4092
Mischief,2022,5,30,6,0,15XX QUEBEC ST,Mount Pleasant,492610.4515,5457742.6134
Mischief,2022,7,23,2,8,15XX QUEBEC ST,Mount Pleasant,492610.4515,5457742.6134
Mischief,2022,1,12,18,45,16XX MANITOBA ST,Mount Pleasant,492238.1036,5457519.8855
Mischief,2022,2,1,2,23,16XX MANITOBA ST,Mount Pleasant,492238.1036,5457519.8855
Mischief,2022,4,29,5,41,16XX MANITOBA ST,Mount Pleasant,492238.3538,5457603.3647
Mischief,2022,3,6,15,30,16XX MANITOBA ST,Mount Pleasant,492238.3652,5457614.0169
Mischief,2022,1,26,9,30,16XX ONTARIO ST,Mount Pleasant,492385.0288,5457533.6844
Mischief,2022,8,30,18,20,16XX QUEBEC ST,Mount Pleasant,492527.0659,5457535.7775
